Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
761,36,,1,The Lord of the Rings: Weapons and Warfare,None,3,144,0,3.099867,0.148234,0.830614,8552,2,0.522263,0.542629,15.899788
764,13747,,1,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",None,2,388,0,5.695994,0.341748,0.605943,45493,2,0.564883,0.614861,225.357881
771,3692,,1,The Heart of the Matter,None,0,310,0,7.551841,0.270493,0.599812,28728,2,0.550522,0.59177,155.924427
781,56034,,1,The French Lieutenant's Woman,None,3,365,0,8.068606,0.343892,0.682493,45338,2,0.560571,0.608052,135.175787
789,53343,,1,On Writing Well: The Classic Guide to Writing Nonfiction,None,4,309,0,5.409746,0.284376,0.637877,30354,2,0.550342,0.591474,137.507967
790,2195464,,1,What I Talk About When I Talk About Running,None,0,499,0,8.207489,0.414976,0.513541,63808,2,0.586662,0.647721,537.203328
796,29496453,,1,The Book of Joy: Lasting Happiness in a Changing World,None,4,190,0,3.462057,0.16273,0.576887,10358,2,0.529799,0.556246,84.436788
799,1067,,1,1776,None,2,779,0,10.965112,0.601938,0.434365,131626,2,0.649865,0.73061,1825.068118
802,37415,,1,Their Eyes Were Watching God,None,5,839,0,12.958978,0.670243,0.458151,161059,2,0.665223,0.748372,1476.993502
805,4981,,1,Slaughterhouse-Five,None,5,1440,0,17.281693,0.942162,0.290705,301194,2,0.871517,0.926288,8601.490733
813,138269,,1,Catch Me If You Can: The True Story of a Real Fake,None,2,109,0,1.548127,0.11242,0.722392,4252,2,0.516672,0.532268,14.080061
817,759945,,1,The Magic of Thinking Big,None,4,243,0,4.858634,0.181128,0.511921,15052,2,0.538756,0.571936,230.880359
820,13235689,,1,How Music Works,None,4,141,0,2.939734,0.121422,0.62077,6127,2,0.521779,0.541741,78.145277
827,228765,,1,Zen of Seeing: Seeing/Drawing as Meditation,None,1,26,0,2.025184,0.012214,0.738462,240,3,0.50223,0.506611,2.310981
836,7869,,1,"The Bourne Identity (Jason Bourne, #1)",None,5,724,0,7.936752,0.574205,0.457845,119830,2,0.636398,0.714328,1330.902518
837,24814,,1,"It's a Magical World (Calvin and Hobbes, #11)",None,2,255,0,5.569208,0.242386,0.679172,21995,2,0.540826,0.575488,84.084189
839,542639,,1,The Shock of the New,None,1,195,0,4.288767,0.164688,0.58028,10976,2,0.530631,0.557726,118.259675
844,88815,,1,The Reluctant Fundamentalist,None,4,223,0,3.576782,0.213586,0.672444,16645,2,0.535341,0.566015,53.983592
850,6295,,1,Howl and Other Poems,None,0,607,0,9.979542,0.505572,0.510322,93859,2,0.609527,0.679692,722.146555
851,327255,,1,The Fourth Protocol,None,2,197,0,4.746016,0.16846,0.597379,11533,2,0.530965,0.558319,86.057966
854,7815744,,1,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,None,4,227,0,4.796107,0.2116,0.659662,16921,2,0.53602,0.5672,81.791412
855,27,,1,Neither Here nor There: Travels in Europe,None,2,252,0,4.778761,0.228325,0.611111,19327,2,0.540307,0.5746,107.772039
857,126381,,1,Purple Hibiscus,None,0,218,0,3.02837,0.228912,0.767936,18164,2,0.534494,0.564535,36.967768
862,30659,,1,Meditations,None,4,497,0,7.758586,0.401141,0.48912,60287,2,0.586255,0.647128,618.9989
869,42512,,1,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,None,2,341,0,7.826575,0.303524,0.608366,35267,2,0.556141,0.600947,171.25248
871,4588,,1,Extremely Loud and Incredibly Close,None,5,819,0,10.442412,0.647228,0.450618,150944,2,0.660023,0.742451,1570.446263
875,11486,,1,The Color Purple,None,5,1055,0,15.305191,0.788857,0.392978,218490,2,0.727077,0.812315,2914.567193
878,25541028,,1,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",None,4,497,0,6.207253,0.36611,0.433447,53425,2,0.586255,0.647128,992.552525
884,15730101,,1,The Call of Cthulhu,None,0,162,0,2.906311,0.162128,0.732689,9555,3,0.525023,0.547859,25.668619
887,128066,,1,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939&#8211;45",None,2,492,0,6.586491,0.429799,0.561588,67832,2,0.585239,0.645648,406.580526
895,35506,,1,The Language of God: A Scientist Presents Evidence for Belief,None,3,190,0,3.449976,0.187532,0.713506,12811,2,0.529799,0.556246,46.733919
898,2255,,1,Way of the Peaceful Warrior: A Book That Changes Lives,None,4,241,0,4.86528,0.216181,0.635166,18369,2,0.538412,0.571344,109.770663
900,46227,,1,"Ask the Dust (The Saga of Arturo Bandini, #3)",None,0,271,0,5.86173,0.257372,0.679595,24863,2,0.543611,0.580225,82.18379
904,81948,,1,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,None,4,233,0,4.617042,0.185547,0.572073,15462,2,0.537043,0.568976,139.474424
905,60935,,1,Possessing the Secret of Joy,None,2,281,0,6.238246,0.269271,0.697661,27446,2,0.545366,0.583185,80.031271
910,402093,,1,"Sh&#333;gun (Asian Saga, #1)",None,2,660,0,10.816148,0.55087,0.507776,110426,2,0.621413,0.695382,885.373388
914,17690,,1,The Trial,None,0,765,0,13.266862,0.615217,0.472361,138038,2,0.646383,0.726465,1249.361081
915,327242,,1,Anatomy for the Artist,None,1,37,0,2.53297,0.016103,0.747748,498,3,0.504631,0.510361,5.249122
917,7677,,1,"Jurassic Park (Jurassic Park, #1)",None,5,857,0,9.346101,0.674247,0.44221,162201,2,0.669972,0.7537,1696.107984
919,15196,,1,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",None,5,744,0,8.28213,0.6065,0.477312,131927,2,0.64123,0.720249,1140.451831
921,3985,,1,The Amazing Adventures of Kavalier &#38; Clay,None,0,769,0,11.999487,0.609685,0.455736,134577,2,0.647374,0.727649,1394.0129
924,480204,,1,The Phantom of the Opera,None,3,590,0,8.644785,0.520342,0.568012,98695,2,0.605811,0.67466,550.801773
926,9557,,1,Sputnik Sweetheart,None,0,357,0,6.535663,0.32395,0.608237,38651,2,0.559086,0.605684,204.240553
928,91760,,1,The Diary of Frida Kahlo: An Intimate Self-Portrait,None,1,244,0,4.851721,0.207426,0.559536,16588,2,0.538928,0.572232,186.914744
929,49540,,1,Les Liaisons dangereuses,None,3,274,0,5.020525,0.274637,0.721425,26982,2,0.544137,0.581113,70.278866
934,24724602,,1,Flash Boys: A Wall Street Revolt,None,4,234,0,4.893903,0.191623,0.553538,15090,2,0.537214,0.569272,143.365752
938,40024,,1,"The Alienist (Dr. Laszlo Kreizler, #1)",None,2,645,0,8.663061,0.539544,0.506047,105101,2,0.618002,0.690941,819.99834
940,522525,,1,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",None,4,123,0,2.439754,0.101104,0.57377,4305,2,0.518894,0.536412,47.005511
943,10414941,,1,Catherine the Great: Portrait of a Woman,None,2,396,0,5.356719,0.338127,0.542207,42406,2,0.566398,0.617229,352.133144
946,19068,,1,The Nicomachean Ethics,None,3,188,0,3.712501,0.188558,0.746615,13124,2,0.529467,0.555654,31.227647
949,546018,,1,Roots: The Saga of an American Family,None,2,679,0,11.265687,0.558849,0.495727,114107,2,0.625787,0.701007,972.59388
953,12232938,,1,The Lovely Bones,None,5,1213,0,10.246343,0.848346,0.338263,248650,2,0.780139,0.859088,5047.4566
956,22463,,1,The Origin of Species,None,4,567,0,10.482928,0.476107,0.521448,83672,2,0.600854,0.667851,665.050186
961,11337189,,1,A Universe from Nothing: Why There Is Something Rather Than Nothing,None,4,165,0,4.669916,0.146831,0.723651,9791,2,0.525677,0.548845,36.02227
962,76778,,1,The Martian Chronicles,None,3,821,0,12.288458,0.650866,0.451959,152134,2,0.66054,0.743043,1510.18067
965,24096,,1,Leonardo's Notebooks,None,1,191,0,4.926226,0.158414,0.58275,10574,2,0.529965,0.556542,149.633717
974,6287100,,1,"We Two: Victoria and Albert: Rulers, Partners, Rivals",None,2,162,0,2.885098,0.158923,0.731309,9537,2,0.525187,0.547957,26.398052
977,13,,1,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",None,5,795,0,10.145562,0.631724,0.452288,142749,2,0.653891,0.735346,1571.222667
981,32085,,1,"All Creatures Great and Small (All Creatures Great and Small, #1)",None,2,611,0,10.651146,0.511962,0.515108,95993,2,0.610408,0.680876,692.637909
986,186190,,1,"Forrest Gump (Forrest Gump, #1)",None,2,433,0,7.324764,0.38875,0.600558,56169,2,0.573514,0.628182,303.159927
999,47401,,1,"Chocolat (Chocolat, #1)",None,2,492,0,7.861965,0.436474,0.575067,69460,2,0.585239,0.645648,378.971525
1001,4136,,1,Holidays on Ice,None,2,521,0,9.030193,0.468062,0.587509,79584,2,0.59118,0.654233,399.955079
1003,22290,,1,Invisible Monsters,None,0,483,0,9.464419,0.423994,0.576222,67074,2,0.58342,0.642984,367.235064
1006,6334,,1,Never Let Me Go,None,5,930,0,12.222261,0.716274,0.421799,182211,2,0.689951,0.775311,2131.729679
1007,8255917,,1,Washington: A Life,None,2,291,0,5.681274,0.250328,0.596255,25159,2,0.547133,0.586146,162.590223
1009,49011,,1,The Bloody Chamber and Other Stories,None,0,181,0,3.099573,0.180917,0.725107,11812,2,0.528308,0.553582,29.193797
1019,72159,,1,Cat on a Hot Tin Roof,None,3,558,0,12.355887,0.479791,0.546952,84998,2,0.598936,0.665187,498.149132
1025,29908754,,1,The Zombie Room,None,0,92,0,2.283678,0.075438,0.593407,2484,3,0.513842,0.527136,15.285411
1030,3028,,1,Economics in One Lesson: The Shortest &#38; Surest Way to Understand Basic Economics,None,4,125,0,2.381513,0.111413,0.709677,5500,2,0.519213,0.537004,22.665548
1032,615570,,1,The Artist's Way,None,4,451,0,7.618951,0.357628,0.485578,49274,2,0.577041,0.633511,675.532177
1034,243601,,1,"Imperium: A Novel of Ancient Rome (Cicero, #1)",None,0,154,0,3.833935,0.145248,0.708429,8346,2,0.523883,0.545589,35.296146
1036,19596,,1,Color: A Natural History of the Palette,None,1,129,0,3.455217,0.089027,0.48813,4030,2,0.519852,0.538188,94.203017
1043,28862,,1,The Prince,None,4,739,0,9.520425,0.58044,0.447562,122046,2,0.640015,0.718769,1456.170123
1045,80890,,1,Buddenbrooks: The Decline of a Family,None,0,310,0,6.691961,0.277048,0.606389,29043,2,0.550522,0.59177,160.285521
1046,2251306,,1,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",None,4,172,0,3.711491,0.147808,0.674147,9914,2,0.526825,0.550918,50.953522
1047,6520,,1,My Friend Leonard,None,2,304,0,4.743416,0.298258,0.704447,32444,2,0.549447,0.589994,89.201951
1053,15622,,1,Native Son,None,2,588,0,11.456578,0.498655,0.528949,91285,2,0.605376,0.674067,643.427655
1054,394535,,1,"Blood Meridian, or the Evening Redness in the West",None,0,559,0,10.131243,0.461104,0.507422,79138,2,0.599149,0.665483,620.85215
1055,15803037,,1,"Red Sparrow (Red Sparrow Trilogy, #1)",None,0,123,0,2.446454,0.109438,0.623217,4676,2,0.518894,0.536412,29.754302
1058,2526,,1,Blindness,None,0,503,0,7.905134,0.441226,0.563503,71144,2,0.587478,0.648905,438.474347
1063,9729504,,1,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",None,4,128,0,2.270046,0.115677,0.664739,5403,2,0.519692,0.537892,29.411793
1066,10920,,1,Cold Mountain,None,5,676,0,10.749014,0.567452,0.514337,117346,2,0.625093,0.700118,814.189054
1067,50275,,1,Last Exit to Brooklyn,None,0,158,0,3.785743,0.151338,0.703217,8722,2,0.524534,0.546773,36.865239
1068,306654,,1,Cold Sassy Tree,None,2,437,0,7.617699,0.4091,0.643734,61326,2,0.574294,0.629366,216.15255
1073,72659,,1,Never Cry Wolf: The Amazing True Story of Life Among Arctic Wolves,None,2,140,0,2.793962,0.130519,0.653649,6360,2,0.521618,0.541445,26.95384
1075,866618,,1,El principito,None,3,85,0,1.216744,0.09334,0.846218,3021,2,0.512906,0.525163,4.441512
1076,15015,,1,"Conversations with God: An Uncommon Dialogue, Book 1",None,4,169,0,3.277779,0.169462,0.783742,11126,2,0.526332,0.55003,23.623163
1087,7141642,,1,The Thousand Autumns of Jacob de Zoet,None,0,290,0,5.764701,0.261186,0.614939,25769,2,0.546956,0.58585,129.113036
1092,18133,,1,Lolita,None,0,195,0,3.857283,0.187814,0.710547,13440,2,0.530631,0.557726,40.334168
1094,21484,,1,"The Winds of War (The Henry Family, #1)",None,2,424,0,10.208077,0.370076,0.587794,52711,2,0.571767,0.625518,286.902488
1098,80176,,1,"Winesburg, Ohio",None,3,286,0,6.9207,0.253052,0.605791,24689,2,0.546248,0.584665,109.846866
1101,119760,,1,The Seat of the Soul,None,4,223,0,5.166319,0.190821,0.631035,15620,2,0.535341,0.566015,90.305525
1102,14554,,1,"If Tomorrow Comes (Tracy Whitney, #1)",None,2,128,0,2.762907,0.128965,0.742126,6032,2,0.519692,0.537892,25.281684
1103,39020,,1,1491: New Revelations of the Americas Before Columbus,None,2,342,0,5.689639,0.291952,0.55535,32383,2,0.556324,0.601243,306.443339
1107,8682,,1,Jitterbug Perfume,None,0,433,0,8.128483,0.395028,0.608673,56928,2,0.573514,0.628182,274.794535
1112,22285,,1,Rant,None,0,272,0,5.725953,0.253302,0.652268,24040,2,0.543786,0.580521,111.804942
1114,9597,,1,Player Piano,None,0,381,0,9.232469,0.332928,0.590758,42765,2,0.563564,0.612789,238.018062
1117,388223,,1,The Prince of Thieves (Tales of Robin Hood by Alexandre Dumas #1),None,3,225,0,6.055384,0.218733,0.769643,19395,2,0.53568,0.566607,39.502932
1119,53061,,1,Death in Venice,None,0,219,0,4.322714,0.219118,0.724268,17289,2,0.534663,0.564831,50.301286
1121,42697,,1,Exodus,None,2,533,0,11.434479,0.468714,0.576641,81755,2,0.593673,0.657786,415.985286
1123,19691,,1,"The Hunt for Red October (Jack Ryan, #3)",None,5,758,0,8.693926,0.59879,0.453997,130253,2,0.644656,0.724393,1441.660706
1125,12321,,1,Beyond Good and Evil,None,4,414,0,7.71343,0.367691,0.583792,49909,2,0.569838,0.622558,277.889741
1130,76620,,1,"Watership Down (Watership Down, #1)",None,5,894,0,10.920069,0.700006,0.436164,174104,2,0.679952,0.764654,1842.993758
1152,15195,,1,The Complete Maus,None,0,457,0,5.759427,0.412687,0.586692,61131,2,0.578227,0.635287,349.829287
1157,120230,,1,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,None,2,233,0,3.753511,0.220828,0.687324,18577,2,0.537043,0.568976,65.925389
1158,3586,,1,The Complete Sherlock Holmes: Volume II,None,3,498,0,12.685088,0.448143,0.61609,76243,2,0.586458,0.647425,307.011395
1160,17125,,1,One Day in the Life of Ivan Denisovich,None,3,680,0,12.959268,0.569242,0.508728,117445,2,0.626019,0.701303,867.752213
1161,56373,,1,Tipping the Velvet,None,2,298,0,6.580347,0.280452,0.697919,30885,2,0.548377,0.588218,85.036822
1164,18131,,1,"A Wrinkle in Time (Time Quintet, #1)",None,5,991,0,9.99849,0.747678,0.401562,196984,2,0.707583,0.793369,2665.522942
1165,59145,,1,P&#232;re Goriot,None,3,266,0,5.343116,0.248452,0.658505,23209,2,0.542738,0.578745,99.204611
1166,6419887,,1,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,None,2,248,0,3.605361,0.24907,0.717579,21978,2,0.539617,0.573416,61.640608
1173,17728,,1,The House of Mirth,None,3,566,0,11.384748,0.497744,0.569017,90983,2,0.60064,0.667555,456.517913
1174,16255,,1,"Tales of the City (Tales of the City, #1)",None,0,168,0,2.480675,0.176444,0.767536,10767,2,0.526168,0.549734,18.966729
1181,77425,,1,Desolation Island (Aubrey &#38; Maturin #5),None,2,252,0,5.141362,0.239885,0.665939,21061,2,0.540307,0.5746,77.553128
1184,29923,,1,"The Last Full Measure (The Civil War Trilogy, #3)",None,2,199,0,4.234858,0.193409,0.718085,14147,2,0.531299,0.558911,38.824142
1191,231804,,1,The Outsiders,None,5,994,0,8.555415,0.747667,0.398779,196806,2,0.708473,0.794257,2731.762444
1192,70420,,1,The Undercover Economist,None,4,155,0,3.606076,0.128211,0.569334,6795,2,0.524046,0.545885,61.031657
1193,40109421,,1,The Fifth Risk,None,4,148,0,3.255566,0.119556,0.592848,6449,2,0.52291,0.543813,58.865789
1200,762462,,1,One Up On Wall Street: How to Use What You Already Know to Make Money in the Market,None,4,127,0,2.882081,0.102903,0.681165,5450,2,0.519532,0.537596,31.734148
1203,6463967,,1,The Big Short: Inside the Doomsday Machine,None,0,318,0,6.105326,0.284604,0.592643,29871,2,0.551961,0.594139,197.913524
1204,325128,,1,"Kidnapped (David Balfour, #1)",None,3,372,0,8.540174,0.339007,0.636495,43922,2,0.561876,0.610124,172.859176
1205,32827,,1,"From the Earth to the Moon (Extraordinary Voyages, #4)",None,3,140,0,3.284483,0.132675,0.735457,7156,2,0.521618,0.541445,22.830382
1206,38501,,1,Ham on Rye,None,0,503,0,9.271135,0.437075,0.559567,70647,2,0.587478,0.648905,430.960241
1209,22836957,,1,The Revenant,None,2,150,0,2.309979,0.146542,0.733065,8192,2,0.523234,0.544405,23.444383
1217,168668,,1,"Catch-22 (Catch-22, #1)",None,5,1314,0,16.662724,0.892385,0.316831,273311,2,0.818314,0.888988,6453.335067
1222,2767,,1,A People's History of the United States,None,2,751,0,9.683131,0.594216,0.452595,127462,2,0.642939,0.722321,1539.556826
1223,25354,,1,Bastard Out of Carolina,None,2,333,0,6.319143,0.314503,0.66019,36494,2,0.55468,0.598579,115.571062
1228,28921,,1,The Remains of the Day,None,0,795,0,14.212233,0.640422,0.467522,147557,2,0.653891,0.735346,1329.500736
1230,5797,,1,Vanity Fair,None,3,682,0,13.817406,0.574054,0.520306,120826,2,0.626484,0.701895,810.817611
1242,187020,,1,Empire Falls,None,2,559,0,9.226823,0.485753,0.55678,86836,2,0.599149,0.665483,496.731245
1244,44255,,1,Toujours Provence,None,2,222,0,3.900545,0.216275,0.720925,17685,2,0.535171,0.565719,50.351385
1245,50140,,1,Big Sur,None,0,223,0,5.674547,0.18773,0.601907,14899,2,0.535341,0.566015,90.128056
1255,1991039,,1,"Flaggermusmannen (Harry Hole, #1)",None,2,84,0,1.660525,0.085818,0.790304,2755,3,0.512595,0.524768,7.255823
1256,4799,,1,Cannery Row,None,0,687,0,12.092002,0.56811,0.494447,116512,2,0.627648,0.703375,987.051916
1266,1869,,1,Nickel and Dimed: On (Not) Getting by in America,None,2,647,0,10.67347,0.5481,0.525938,109911,2,0.618455,0.691533,737.622929
1278,14050,,1,The Time Traveler's Wife,None,5,980,0,9.904585,0.742204,0.405916,194722,2,0.704337,0.790112,2526.243487
1287,66933,,1,The Wretched of the Earth,None,2,76,0,1.335287,0.075195,0.698596,1991,2,0.511508,0.522499,7.571835
1295,40409718,,1,Post Office,None,0,105,0,2.937734,0.094019,0.673077,3675,2,0.51604,0.531083,15.884679
1296,5544,,1,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",None,4,657,0,9.06974,0.505797,0.435943,93944,2,0.620728,0.694494,1301.362212
1297,7815,,1,The Year of Magical Thinking,None,2,669,0,11.005396,0.536447,0.476003,106361,2,0.623477,0.698046,990.047739
1301,5296,,1,An Ideal Husband,None,3,236,0,4.404566,0.231558,0.705337,19559,2,0.537556,0.569864,58.861099
1305,7076703,,1,Survivor,None,0,133,0,2.515262,0.137052,0.766803,6731,2,0.520493,0.539372,14.023501
1316,14743,,1,The God Delusion,None,4,765,0,9.793103,0.59192,0.436748,127631,2,0.646383,0.726465,1559.152828
1317,12658,,1,Hawaii,None,2,458,0,9.88901,0.406498,0.588344,61572,2,0.578425,0.635583,306.728137
1319,4008,,1,"The Devil and Miss Prym (On the Seventh Day, #3)",None,3,263,0,4.72411,0.25818,0.706034,24325,2,0.542215,0.577857,69.064216
1320,6545608,,1,The Perfect Storm: A True Story of Men Against the Sea,None,2,417,0,6.616572,0.369397,0.579102,50229,2,0.570415,0.623446,291.993304
1323,6900,,1,Tuesdays with Morrie,None,5,1008,0,9.249223,0.732606,0.374959,190302,2,0.712658,0.798401,3598.763188
1333,603204,,1,How to Cook Everything: Simple Recipes for Great Food,None,2,304,0,4.266638,0.276614,0.621895,28642,2,0.549447,0.589994,149.028617
1336,12497,,1,No Country for Old Men,None,0,663,0,10.117679,0.543419,0.487776,107044,2,0.622099,0.69627,982.09822
1346,325085,,1,Nicholas Nickleby,None,3,379,0,9.229679,0.353174,0.65829,47154,2,0.563188,0.612197,172.396147
1350,7108725,,1,Start with Why: How Great Leaders Inspire Everyone to Take Action,None,4,240,0,4.813538,0.164745,0.501674,14388,2,0.538241,0.571048,193.963144
1353,349929,,1,Passing,None,2,246,0,5.272755,0.238513,0.724208,21824,2,0.539272,0.572824,55.210677
1357,67,,1,The Known World,None,0,242,0,3.94211,0.248661,0.750489,21885,2,0.538584,0.57164,46.827208
1359,30186948,,1,Think and Grow Rich,None,4,220,0,3.61922,0.170211,0.55633,13402,2,0.534832,0.565127,154.839384
